transactionId,accountId,amount,type,timestamp
t4503,acc4,5040.0,DEBIT,2024-01-01 11:15:03
t4504,acc5,5050.0,CREDIT,2024-01-01 11:15:04
t4505,acc6,5060.0,DEBIT,2024-01-01 11:15:05
t4506,acc7,5070.0,CREDIT,2024-01-01 11:15:06
t4507,acc8,5080.0,DEBIT,2024-01-01 11:15:07
t4508,acc9,5090.0,CREDIT,2024-01-01 11:15:08
t4509,acc10,5100.0,DEBIT,2024-01-01 11:15:09
t4510,acc1,5110.0,CREDIT,2024-01-01 11:15:10
t4511,acc2,5120.0,DEBIT,2024-01-01 11:15:11
t4512,acc3,5130.0,CREDIT,2024-01-01 11:15:12
t4513,acc4,5140.0,DEBIT,2024-01-01 11:15:13
t4514,acc5,5150.0,CREDIT,2024-01-01 11:15:14
t4515,acc6,5160.0,DEBIT,2024-01-01 11:15:15
t4516,acc7,5170.0,CREDIT,2024-01-01 11:15:16
t4517,acc8,5180.0,DEBIT,2024-01-01 11:15:17
t4518,acc9,5190.0,CREDIT,2024-01-01 11:15:18
t4519,acc10,5200.0,DEBIT,2024-01-01 11:15:19
t4520,acc1,5210.0,CREDIT,2024-01-01 11:15:20
t4521,acc2,5220.0,DEBIT,2024-01-01 11:15:21
t4522,acc3,5230.0,CREDIT,2024-01-01 11:15:22
t4523,acc4,5240.0,DEBIT,2024-01-01 11:15:23
t4524,acc5,5250.0,CREDIT,2024-01-01 11:15:24
t4525,acc6,5260.0,DEBIT,2024-01-01 11:15:25
t4526,acc7,5270.0,CREDIT,2024-01-01 11:15:26
t4527,acc8,5280.0,DEBIT,2024-01-01 11:15:27
t4528,acc9,5290.0,CREDIT,2024-01-01 11:15:28
t4529,acc10,5300.0,DEBIT,2024-01-01 11:15:29
t4530,acc1,5310.0,CREDIT,2024-01-01 11:15:30
t4531,acc2,5320.0,DEBIT,2024-01-01 11:15:31
t4532,acc3,5330.0,CREDIT,2024-01-01 11:15:32
t4533,acc4,5340.0,DEBIT,2024-01-01 11:15:33
t4534,acc5,5350.0,CREDIT,2024-01-01 11:15:34
t4535,acc6,5360.0,DEBIT,2024-01-01 11:15:35
t4536,acc7,5370.0,CREDIT,2024-01-01 11:15:36
t4537,acc8,5380.0,DEBIT,2024-01-01 11:15:37
t4538,acc9,5390.0,CREDIT,2024-01-01 11:15:38
t4539,acc10,5400.0,DEBIT,2024-01-01 11:15:39
t4540,acc1,5410.0,CREDIT,2024-01-01 11:15:40
t4541,acc2,5420.0,DEBIT,2024-01-01 11:15:41
t4542,acc3,5430.0,CREDIT,2024-01-01 11:15:42
t4543,acc4,5440.0,DEBIT,2024-01-01 11:15:43
t4544,acc5,5450.0,CREDIT,2024-01-01 11:15:44
t4545,acc6,5460.0,DEBIT,2024-01-01 11:15:45
t4546,acc7,5470.0,CREDIT,2024-01-01 11:15:46
t4547,acc8,5480.0,DEBIT,2024-01-01 11:15:47
t4548,acc9,5490.0,CREDIT,2024-01-01 11:15:48
t4549,acc10,5500.0,DEBIT,2024-01-01 11:15:49
t4550,acc1,5510.0,CREDIT,2024-01-01 11:15:50
t4551,acc2,5520.0,DEBIT,2024-01-01 11:15:51
t4552,acc3,5530.0,CREDIT,2024-01-01 11:15:52
t4553,acc4,5540.0,DEBIT,2024-01-01 11:15:53
t4554,acc5,5550.0,CREDIT,2024-01-01 11:15:54
t4555,acc6,5560.0,DEBIT,2024-01-01 11:15:55
t4556,acc7,5570.0,CREDIT,2024-01-01 11:15:56
t4557,acc8,5580.0,DEBIT,2024-01-01 11:15:57
t4558,acc9,5590.0,CREDIT,2024-01-01 11:15:58
t4559,acc10,5600.0,DEBIT,2024-01-01 11:15:59
t4560,acc1,5610.0,CREDIT,2024-01-01 11:16:00
t4561,acc2,5620.0,DEBIT,2024-01-01 11:16:01
t4562,acc3,5630.0,CREDIT,2024-01-01 11:16:02
t4563,acc4,5640.0,DEBIT,2024-01-01 11:16:03
t4564,acc5,5650.0,CREDIT,2024-01-01 11:16:04
t4565,acc6,5660.0,DEBIT,2024-01-01 11:16:05
t4566,acc7,5670.0,CREDIT,2024-01-01 11:16:06
t4567,acc8,5680.0,DEBIT,2024-01-01 11:16:07
t4568,acc9,5690.0,CREDIT,2024-01-01 11:16:08
t4569,acc10,5700.0,DEBIT,2024-01-01 11:16:09
t4570,acc1,5710.0,CREDIT,2024-01-01 11:16:10
t4571,acc2,5720.0,DEBIT,2024-01-01 11:16:11
t4572,acc3,5730.0,CREDIT,2024-01-01 11:16:12
t4573,acc4,5740.0,DEBIT,2024-01-01 11:16:13
t4574,acc5,5750.0,CREDIT,2024-01-01 11:16:14
t4575,acc6,5760.0,DEBIT,2024-01-01 11:16:15
t4576,acc7,5770.0,CREDIT,2024-01-01 11:16:16
t4577,acc8,5780.0,DEBIT,2024-01-01 11:16:17
t4578,acc9,5790.0,CREDIT,2024-01-01 11:16:18
t4579,acc10,5800.0,DEBIT,2024-01-01 11:16:19
t4580,acc1,5810.0,CREDIT,2024-01-01 11:16:20
t4581,acc2,5820.0,DEBIT,2024-01-01 11:16:21
t4582,acc3,5830.0,CREDIT,2024-01-01 11:16:22
t4583,acc4,5840.0,DEBIT,2024-01-01 11:16:23
t4584,acc5,5850.0,CREDIT,2024-01-01 11:16:24
t4585,acc6,5860.0,DEBIT,2024-01-01 11:16:25
t4586,acc7,5870.0,CREDIT,2024-01-01 11:16:26
t4587,acc8,5880.0,DEBIT,2024-01-01 11:16:27
t4588,acc9,5890.0,CREDIT,2024-01-01 11:16:28
t4589,acc10,5900.0,DEBIT,2024-01-01 11:16:29
t4590,acc1,5910.0,CREDIT,2024-01-01 11:16:30
t4591,acc2,5920.0,DEBIT,2024-01-01 11:16:31
t4592,acc3,5930.0,CREDIT,2024-01-01 11:16:32
t4593,acc4,5940.0,DEBIT,2024-01-01 11:16:33
t4594,acc5,5950.0,CREDIT,2024-01-01 11:16:34
t4595,acc6,5960.0,DEBIT,2024-01-01 11:16:35
t4596,acc7,5970.0,CREDIT,2024-01-01 11:16:36
t4597,acc8,5980.0,DEBIT,2024-01-01 11:16:37
t4598,acc9,5990.0,CREDIT,2024-01-01 11:16:38
t4599,acc10,6000.0,DEBIT,2024-01-01 11:16:39
t4600,acc1,6010.0,CREDIT,2024-01-01 11:16:40
t4601,acc2,6020.0,DEBIT,2024-01-01 11:16:41
t4602,acc3,6030.0,CREDIT,2024-01-01 11:16:42
t4603,acc4,6040.0,DEBIT,2024-01-01 11:16:43
t4604,acc5,6050.0,CREDIT,2024-01-01 11:16:44
t4605,acc6,6060.0,DEBIT,2024-01-01 11:16:45
t4606,acc7,6070.0,CREDIT,2024-01-01 11:16:46
t4607,acc8,6080.0,DEBIT,2024-01-01 11:16:47
t4608,acc9,6090.0,CREDIT,2024-01-01 11:16:48
t4609,acc10,6100.0,DEBIT,2024-01-01 11:16:49
t4610,acc1,6110.0,CREDIT,2024-01-01 11:16:50
t4611,acc2,6120.0,DEBIT,2024-01-01 11:16:51
t4612,acc3,6130.0,CREDIT,2024-01-01 11:16:52
t4613,acc4,6140.0,DEBIT,2024-01-01 11:16:53
t4614,acc5,6150.0,CREDIT,2024-01-01 11:16:54
t4615,acc6,6160.0,DEBIT,2024-01-01 11:16:55
t4616,acc7,6170.0,CREDIT,2024-01-01 11:16:56
t4617,acc8,6180.0,DEBIT,2024-01-01 11:16:57
t4618,acc9,6190.0,CREDIT,2024-01-01 11:16:58
t4619,acc10,6200.0,DEBIT,2024-01-01 11:16:59
t4620,acc1,6210.0,CREDIT,2024-01-01 11:17:00
t4621,acc2,6220.0,DEBIT,2024-01-01 11:17:01
t4622,acc3,6230.0,CREDIT,2024-01-01 11:17:02
t4623,acc4,6240.0,DEBIT,2024-01-01 11:17:03
t4624,acc5,6250.0,CREDIT,2024-01-01 11:17:04
t4625,acc6,6260.0,DEBIT,2024-01-01 11:17:05
t4626,acc7,6270.0,CREDIT,2024-01-01 11:17:06
t4627,acc8,6280.0,DEBIT,2024-01-01 11:17:07
t4628,acc9,6290.0,CREDIT,2024-01-01 11:17:08
t4629,acc10,6300.0,DEBIT,2024-01-01 11:17:09
t4630,acc1,6310.0,CREDIT,2024-01-01 11:17:10
t4631,acc2,6320.0,DEBIT,2024-01-01 11:17:11
t4632,acc3,6330.0,CREDIT,2024-01-01 11:17:12
t4633,acc4,6340.0,DEBIT,2024-01-01 11:17:13
t4634,acc5,6350.0,CREDIT,2024-01-01 11:17:14
t4635,acc6,6360.0,DEBIT,2024-01-01 11:17:15
t4636,acc7,6370.0,CREDIT,2024-01-01 11:17:16
t4637,acc8,6380.0,DEBIT,2024-01-01 11:17:17
t4638,acc9,6390.0,CREDIT,2024-01-01 11:17:18
t4639,acc10,6400.0,DEBIT,2024-01-01 11:17:19
t4640,acc1,6410.0,CREDIT,2024-01-01 11:17:20
t4641,acc2,6420.0,DEBIT,2024-01-01 11:17:21
t4642,acc3,6430.0,CREDIT,2024-01-01 11:17:22
t4643,acc4,6440.0,DEBIT,2024-01-01 11:17:23
t4644,acc5,6450.0,CREDIT,2024-01-01 11:17:24
t4645,acc6,6460.0,DEBIT,2024-01-01 11:17:25
t4646,acc7,6470.0,CREDIT,2024-01-01 11:17:26
t4647,acc8,6480.0,DEBIT,2024-01-01 11:17:27
t4648,acc9,6490.0,CREDIT,2024-01-01 11:17:28
t4649,acc10,6500.0,DEBIT,2024-01-01 11:17:29
t4650,acc1,6510.0,CREDIT,2024-01-01 11:17:30
t4651,acc2,6520.0,DEBIT,2024-01-01 11:17:31
t4652,acc3,6530.0,CREDIT,2024-01-01 11:17:32
t4653,acc4,6540.0,DEBIT,2024-01-01 11:17:33
t4654,acc5,6550.0,CREDIT,2024-01-01 11:17:34
t4655,acc6,6560.0,DEBIT,2024-01-01 11:17:35
t4656,acc7,6570.0,CREDIT,2024-01-01 11:17:36
t4657,acc8,6580.0,DEBIT,2024-01-01 11:17:37
t4658,acc9,6590.0,CREDIT,2024-01-01 11:17:38
t4659,acc10,6600.0,DEBIT,2024-01-01 11:17:39
t4660,acc1,6610.0,CREDIT,2024-01-01 11:17:40
t4661,acc2,6620.0,DEBIT,2024-01-01 11:17:41
t4662,acc3,6630.0,CREDIT,2024-01-01 11:17:42
t4663,acc4,6640.0,DEBIT,2024-01-01 11:17:43
t4664,acc5,6650.0,CREDIT,2024-01-01 11:17:44
t4665,acc6,6660.0,DEBIT,2024-01-01 11:17:45
t4666,acc7,6670.0,CREDIT,2024-01-01 11:17:46
t4667,acc8,6680.0,DEBIT,2024-01-01 11:17:47
t4668,acc9,6690.0,CREDIT,2024-01-01 11:17:48
t4669,acc10,6700.0,DEBIT,2024-01-01 11:17:49
t4670,acc1,6710.0,CREDIT,2024-01-01 11:17:50
t4671,acc2,6720.0,DEBIT,2024-01-01 11:17:51
t4672,acc3,6730.0,CREDIT,2024-01-01 11:17:52
t4673,acc4,6740.0,DEBIT,2024-01-01 11:17:53
t4674,acc5,6750.0,CREDIT,2024-01-01 11:17:54
t4675,acc6,6760.0,DEBIT,2024-01-01 11:17:55
t4676,acc7,6770.0,CREDIT,2024-01-01 11:17:56
t4677,acc8,6780.0,DEBIT,2024-01-01 11:17:57
t4678,acc9,6790.0,CREDIT,2024-01-01 11:17:58
t4679,acc10,6800.0,DEBIT,2024-01-01 11:17:59
t4680,acc1,6810.0,CREDIT,2024-01-01 11:18:00
t4681,acc2,6820.0,DEBIT,2024-01-01 11:18:01
t4682,acc3,6830.0,CREDIT,2024-01-01 11:18:02
t4683,acc4,6840.0,DEBIT,2024-01-01 11:18:03
t4684,acc5,6850.0,CREDIT,2024-01-01 11:18:04
t4685,acc6,6860.0,DEBIT,2024-01-01 11:18:05
t4686,acc7,6870.0,CREDIT,2024-01-01 11:18:06
t4687,acc8,6880.0,DEBIT,2024-01-01 11:18:07
t4688,acc9,6890.0,CREDIT,2024-01-01 11:18:08
t4689,acc10,6900.0,DEBIT,2024-01-01 11:18:09
t4690,acc1,6910.0,CREDIT,2024-01-01 11:18:10
t4691,acc2,6920.0,DEBIT,2024-01-01 11:18:11
t4692,acc3,6930.0,CREDIT,2024-01-01 11:18:12
t4693,acc4,6940.0,DEBIT,2024-01-01 11:18:13
t4694,acc5,6950.0,CREDIT,2024-01-01 11:18:14
t4695,acc6,6960.0,DEBIT,2024-01-01 11:18:15
t4696,acc7,6970.0,CREDIT,2024-01-01 11:18:16
t4697,acc8,6980.0,DEBIT,2024-01-01 11:18:17
t4698,acc9,6990.0,CREDIT,2024-01-01 11:18:18
t4699,acc10,7000.0,DEBIT,2024-01-01 11:18:19
t4700,acc1,7010.0,CREDIT,2024-01-01 11:18:20
t4701,acc2,7020.0,DEBIT,2024-01-01 11:18:21
t4702,acc3,7030.0,CREDIT,2024-01-01 11:18:22
t4703,acc4,7040.0,DEBIT,2024-01-01 11:18:23
t4704,acc5,7050.0,CREDIT,2024-01-01 11:18:24
t4705,acc6,7060.0,DEBIT,2024-01-01 11:18:25
t4706,acc7,7070.0,CREDIT,2024-01-01 11:18:26
t4707,acc8,7080.0,DEBIT,2024-01-01 11:18:27
t4708,acc9,7090.0,CREDIT,2024-01-01 11:18:28
t4709,acc10,7100.0,DEBIT,2024-01-01 11:18:29
t4710,acc1,7110.0,CREDIT,2024-01-01 11:18:30
t4711,acc2,7120.0,DEBIT,2024-01-01 11:18:31
t4712,acc3,7130.0,CREDIT,2024-01-01 11:18:32
t4713,acc4,7140.0,DEBIT,2024-01-01 11:18:33
t4714,acc5,7150.0,CREDIT,2024-01-01 11:18:34
t4715,acc6,7160.0,DEBIT,2024-01-01 11:18:35
t4716,acc7,7170.0,CREDIT,2024-01-01 11:18:36
t4717,acc8,7180.0,DEBIT,2024-01-01 11:18:37
t4718,acc9,7190.0,CREDIT,2024-01-01 11:18:38
t4719,acc10,7200.0,DEBIT,2024-01-01 11:18:39
t4720,acc1,7210.0,CREDIT,2024-01-01 11:18:40
t4721,acc2,7220.0,DEBIT,2024-01-01 11:18:41
t4722,acc3,7230.0,CREDIT,2024-01-01 11:18:42
t4723,acc4,7240.0,DEBIT,2024-01-01 11:18:43
t4724,acc5,7250.0,CREDIT,2024-01-01 11:18:44
t4725,acc6,7260.0,DEBIT,2024-01-01 11:18:45
t4726,acc7,7270.0,CREDIT,2024-01-01 11:18:46
t4727,acc8,7280.0,DEBIT,2024-01-01 11:18:47
t4728,acc9,7290.0,CREDIT,2024-01-01 11:18:48
t4729,acc10,7300.0,DEBIT,2024-01-01 11:18:49
t4730,acc1,7310.0,CREDIT,2024-01-01 11:18:50
t4731,acc2,7320.0,DEBIT,2024-01-01 11:18:51
t4732,acc3,7330.0,CREDIT,2024-01-01 11:18:52
t4733,acc4,7340.0,DEBIT,2024-01-01 11:18:53
t4734,acc5,7350.0,CREDIT,2024-01-01 11:18:54
t4735,acc6,7360.0,DEBIT,2024-01-01 11:18:55
t4736,acc7,7370.0,CREDIT,2024-01-01 11:18:56
t4737,acc8,7380.0,DEBIT,2024-01-01 11:18:57
t4738,acc9,7390.0,CREDIT,2024-01-01 11:18:58
t4739,acc10,7400.0,DEBIT,2024-01-01 11:18:59
t4740,acc1,7410.0,CREDIT,2024-01-01 11:19:00
t4741,acc2,7420.0,DEBIT,2024-01-01 11:19:01
t4742,acc3,7430.0,CREDIT,2024-01-01 11:19:02
t4743,acc4,7440.0,DEBIT,2024-01-01 11:19:03
t4744,acc5,7450.0,CREDIT,2024-01-01 11:19:04
t4745,acc6,7460.0,DEBIT,2024-01-01 11:19:05
t4746,acc7,7470.0,CREDIT,2024-01-01 11:19:06
t4747,acc8,7480.0,DEBIT,2024-01-01 11:19:07
t4748,acc9,7490.0,CREDIT,2024-01-01 11:19:08
t4749,acc10,7500.0,DEBIT,2024-01-01 11:19:09
t4750,acc1,7510.0,CREDIT,2024-01-01 11:19:10
t4751,acc2,7520.0,DEBIT,2024-01-01 11:19:11
t4752,acc3,7530.0,CREDIT,2024-01-01 11:19:12
t4753,acc4,7540.0,DEBIT,2024-01-01 11:19:13
t4754,acc5,7550.0,CREDIT,2024-01-01 11:19:14
t4755,acc6,7560.0,DEBIT,2024-01-01 11:19:15
t4756,acc7,7570.0,CREDIT,2024-01-01 11:19:16
t4757,acc8,7580.0,DEBIT,2024-01-01 11:19:17
t4758,acc9,7590.0,CREDIT,2024-01-01 11:19:18
t4759,acc10,7600.0,DEBIT,2024-01-01 11:19:19
t4760,acc1,7610.0,CREDIT,2024-01-01 11:19:20
t4761,acc2,7620.0,DEBIT,2024-01-01 11:19:21
t4762,acc3,7630.0,CREDIT,2024-01-01 11:19:22
t4763,acc4,7640.0,DEBIT,2024-01-01 11:19:23
t4764,acc5,7650.0,CREDIT,2024-01-01 11:19:24
t4765,acc6,7660.0,DEBIT,2024-01-01 11:19:25
t4766,acc7,7670.0,CREDIT,2024-01-01 11:19:26
t4767,acc8,7680.0,DEBIT,2024-01-01 11:19:27
t4768,acc9,7690.0,CREDIT,2024-01-01 11:19:28
t4769,acc10,7700.0,DEBIT,2024-01-01 11:19:29
t4770,acc1,7710.0,CREDIT,2024-01-01 11:19:30
t4771,acc2,7720.0,DEBIT,2024-01-01 11:19:31
t4772,acc3,7730.0,CREDIT,2024-01-01 11:19:32
t4773,acc4,7740.0,DEBIT,2024-01-01 11:19:33
t4774,acc5,7750.0,CREDIT,2024-01-01 11:19:34
t4775,acc6,7760.0,DEBIT,2024-01-01 11:19:35
t4776,acc7,7770.0,CREDIT,2024-01-01 11:19:36
t4777,acc8,7780.0,DEBIT,2024-01-01 11:19:37
t4778,acc9,7790.0,CREDIT,2024-01-01 11:19:38
t4779,acc10,7800.0,DEBIT,2024-01-01 11:19:39
t4780,acc1,7810.0,CREDIT,2024-01-01 11:19:40
t4781,acc2,7820.0,DEBIT,2024-01-01 11:19:41
t4782,acc3,7830.0,CREDIT,2024-01-01 11:19:42
t4783,acc4,7840.0,DEBIT,2024-01-01 11:19:43
t4784,acc5,7850.0,CREDIT,2024-01-01 11:19:44
t4785,acc6,7860.0,DEBIT,2024-01-01 11:19:45
t4786,acc7,7870.0,CREDIT,2024-01-01 11:19:46
t4787,acc8,7880.0,DEBIT,2024-01-01 11:19:47
t4788,acc9,7890.0,CREDIT,2024-01-01 11:19:48
t4789,acc10,7900.0,DEBIT,2024-01-01 11:19:49
t4790,acc1,7910.0,CREDIT,2024-01-01 11:19:50
t4791,acc2,7920.0,DEBIT,2024-01-01 11:19:51
t4792,acc3,7930.0,CREDIT,2024-01-01 11:19:52
t4793,acc4,7940.0,DEBIT,2024-01-01 11:19:53
t4794,acc5,7950.0,CREDIT,2024-01-01 11:19:54
t4795,acc6,7960.0,DEBIT,2024-01-01 11:19:55
t4796,acc7,7970.0,CREDIT,2024-01-01 11:19:56
t4797,acc8,7980.0,DEBIT,2024-01-01 11:19:57
t4798,acc9,7990.0,CREDIT,2024-01-01 11:19:58
t4799,acc10,8000.0,DEBIT,2024-01-01 11:19:59
t4800,acc1,8010.0,CREDIT,2024-01-01 11:20:00
t4801,acc2,8020.0,DEBIT,2024-01-01 11:20:01
t4802,acc3,8030.0,CREDIT,2024-01-01 11:20:02
t4803,acc4,8040.0,DEBIT,2024-01-01 11:20:03
t4804,acc5,8050.0,CREDIT,2024-01-01 11:20:04
t4805,acc6,8060.0,DEBIT,2024-01-01 11:20:05
t4806,acc7,8070.0,CREDIT,2024-01-01 11:20:06
t4807,acc8,8080.0,DEBIT,2024-01-01 11:20:07
t4808,acc9,8090.0,CREDIT,2024-01-01 11:20:08
t4809,acc10,8100.0,DEBIT,2024-01-01 11:20:09
t4810,acc1,8110.0,CREDIT,2024-01-01 11:20:10
t4811,acc2,8120.0,DEBIT,2024-01-01 11:20:11
t4812,acc3,8130.0,CREDIT,2024-01-01 11:20:12
t4813,acc4,8140.0,DEBIT,2024-01-01 11:20:13
t4814,acc5,8150.0,CREDIT,2024-01-01 11:20:14
t4815,acc6,8160.0,DEBIT,2024-01-01 11:20:15
t4816,acc7,8170.0,CREDIT,2024-01-01 11:20:16
t4817,acc8,8180.0,DEBIT,2024-01-01 11:20:17
t4818,acc9,8190.0,CREDIT,2024-01-01 11:20:18
t4819,acc10,8200.0,DEBIT,2024-01-01 11:20:19
t4820,acc1,8210.0,CREDIT,2024-01-01 11:20:20
t4821,acc2,8220.0,DEBIT,2024-01-01 11:20:21
t4822,acc3,8230.0,CREDIT,2024-01-01 11:20:22
t4823,acc4,8240.0,DEBIT,2024-01-01 11:20:23
t4824,acc5,8250.0,CREDIT,2024-01-01 11:20:24
t4825,acc6,8260.0,DEBIT,2024-01-01 11:20:25
t4826,acc7,8270.0,CREDIT,2024-01-01 11:20:26
t4827,acc8,8280.0,DEBIT,2024-01-01 11:20:27
t4828,acc9,8290.0,CREDIT,2024-01-01 11:20:28
t4829,acc10,8300.0,DEBIT,2024-01-01 11:20:29
t4830,acc1,8310.0,CREDIT,2024-01-01 11:20:30
t4831,acc2,8320.0,DEBIT,2024-01-01 11:20:31
t4832,acc3,8330.0,CREDIT,2024-01-01 11:20:32
t4833,acc4,8340.0,DEBIT,2024-01-01 11:20:33
t4834,acc5,8350.0,CREDIT,2024-01-01 11:20:34
t4835,acc6,8360.0,DEBIT,2024-01-01 11:20:35
t4836,acc7,8370.0,CREDIT,2024-01-01 11:20:36
t4837,acc8,8380.0,DEBIT,2024-01-01 11:20:37
t4838,acc9,8390.0,CREDIT,2024-01-01 11:20:38
t4839,acc10,8400.0,DEBIT,2024-01-01 11:20:39
t4840,acc1,8410.0,CREDIT,2024-01-01 11:20:40
t4841,acc2,8420.0,DEBIT,2024-01-01 11:20:41
t4842,acc3,8430.0,CREDIT,2024-01-01 11:20:42
t4843,acc4,8440.0,DEBIT,2024-01-01 11:20:43
t4844,acc5,8450.0,CREDIT,2024-01-01 11:20:44
t4845,acc6,8460.0,DEBIT,2024-01-01 11:20:45
t4846,acc7,8470.0,CREDIT,2024-01-01 11:20:46
t4847,acc8,8480.0,DEBIT,2024-01-01 11:20:47
t4848,acc9,8490.0,CREDIT,2024-01-01 11:20:48
t4849,acc10,8500.0,DEBIT,2024-01-01 11:20:49
t4850,acc1,8510.0,CREDIT,2024-01-01 11:20:50
t4851,acc2,8520.0,DEBIT,2024-01-01 11:20:51
t4852,acc3,8530.0,CREDIT,2024-01-01 11:20:52
t4853,acc4,8540.0,DEBIT,2024-01-01 11:20:53
t4854,acc5,8550.0,CREDIT,2024-01-01 11:20:54
t4855,acc6,8560.0,DEBIT,2024-01-01 11:20:55
t4856,acc7,8570.0,CREDIT,2024-01-01 11:20:56
t4857,acc8,8580.0,DEBIT,2024-01-01 11:20:57
t4858,acc9,8590.0,CREDIT,2024-01-01 11:20:58
t4859,acc10,8600.0,DEBIT,2024-01-01 11:20:59
t4860,acc1,8610.0,CREDIT,2024-01-01 11:21:00
t4861,acc2,8620.0,DEBIT,2024-01-01 11:21:01
t4862,acc3,8630.0,CREDIT,2024-01-01 11:21:02
t4863,acc4,8640.0,DEBIT,2024-01-01 11:21:03
t4864,acc5,8650.0,CREDIT,2024-01-01 11:21:04
t4865,acc6,8660.0,DEBIT,2024-01-01 11:21:05
t4866,acc7,8670.0,CREDIT,2024-01-01 11:21:06
t4867,acc8,8680.0,DEBIT,2024-01-01 11:21:07
t4868,acc9,8690.0,CREDIT,2024-01-01 11:21:08
t4869,acc10,8700.0,DEBIT,2024-01-01 11:21:09
t4870,acc1,8710.0,CREDIT,2024-01-01 11:21:10
t4871,acc2,8720.0,DEBIT,2024-01-01 11:21:11
t4872,acc3,8730.0,CREDIT,2024-01-01 11:21:12
t4873,acc4,8740.0,DEBIT,2024-01-01 11:21:13
t4874,acc5,8750.0,CREDIT,2024-01-01 11:21:14
t4875,acc6,8760.0,DEBIT,2024-01-01 11:21:15
t4876,acc7,8770.0,CREDIT,2024-01-01 11:21:16
t4877,acc8,8780.0,DEBIT,2024-01-01 11:21:17
t4878,acc9,8790.0,CREDIT,2024-01-01 11:21:18
t4879,acc10,8800.0,DEBIT,2024-01-01 11:21:19
t4880,acc1,8810.0,CREDIT,2024-01-01 11:21:20
t4881,acc2,8820.0,DEBIT,2024-01-01 11:21:21
t4882,acc3,8830.0,CREDIT,2024-01-01 11:21:22
t4883,acc4,8840.0,DEBIT,2024-01-01 11:21:23
t4884,acc5,8850.0,CREDIT,2024-01-01 11:21:24
t4885,acc6,8860.0,DEBIT,2024-01-01 11:21:25
t4886,acc7,8870.0,CREDIT,2024-01-01 11:21:26
t4887,acc8,8880.0,DEBIT,2024-01-01 11:21:27
t4888,acc9,8890.0,CREDIT,2024-01-01 11:21:28
t4889,acc10,8900.0,DEBIT,2024-01-01 11:21:29
t4890,acc1,8910.0,CREDIT,2024-01-01 11:21:30
t4891,acc2,8920.0,DEBIT,2024-01-01 11:21:31
t4892,acc3,8930.0,CREDIT,2024-01-01 11:21:32
t4893,acc4,8940.0,DEBIT,2024-01-01 11:21:33
t4894,acc5,8950.0,CREDIT,2024-01-01 11:21:34
t4895,acc6,8960.0,DEBIT,2024-01-01 11:21:35
t4896,acc7,8970.0,CREDIT,2024-01-01 11:21:36
t4897,acc8,8980.0,DEBIT,2024-01-01 11:21:37
t4898,acc9,8990.0,CREDIT,2024-01-01 11:21:38
t4899,acc10,9000.0,DEBIT,2024-01-01 11:21:39
t4900,acc1,9010.0,CREDIT,2024-01-01 11:21:40
t4901,acc2,9020.0,DEBIT,2024-01-01 11:21:41
t4902,acc3,9030.0,CREDIT,2024-01-01 11:21:42
t4903,acc4,9040.0,DEBIT,2024-01-01 11:21:43
t4904,acc5,9050.0,CREDIT,2024-01-01 11:21:44
t4905,acc6,9060.0,DEBIT,2024-01-01 11:21:45
t4906,acc7,9070.0,CREDIT,2024-01-01 11:21:46
t4907,acc8,9080.0,DEBIT,2024-01-01 11:21:47
t4908,acc9,9090.0,CREDIT,2024-01-01 11:21:48
t4909,acc10,9100.0,DEBIT,2024-01-01 11:21:49
t4910,acc1,9110.0,CREDIT,2024-01-01 11:21:50
t4911,acc2,9120.0,DEBIT,2024-01-01 11:21:51
t4912,acc3,9130.0,CREDIT,2024-01-01 11:21:52
t4913,acc4,9140.0,DEBIT,2024-01-01 11:21:53
t4914,acc5,9150.0,CREDIT,2024-01-01 11:21:54
t4915,acc6,9160.0,DEBIT,2024-01-01 11:21:55
t4916,acc7,9170.0,CREDIT,2024-01-01 11:21:56
t4917,acc8,9180.0,DEBIT,2024-01-01 11:21:57
t4918,acc9,9190.0,CREDIT,2024-01-01 11:21:58
t4919,acc10,9200.0,DEBIT,2024-01-01 11:21:59
t4920,acc1,9210.0,CREDIT,2024-01-01 11:22:00
t4921,acc2,9220.0,DEBIT,2024-01-01 11:22:01
t4922,acc3,9230.0,CREDIT,2024-01-01 11:22:02
t4923,acc4,9240.0,DEBIT,2024-01-01 11:22:03
t4924,acc5,9250.0,CREDIT,2024-01-01 11:22:04
t4925,acc6,9260.0,DEBIT,2024-01-01 11:22:05
t4926,acc7,9270.0,CREDIT,2024-01-01 11:22:06
t4927,acc8,9280.0,DEBIT,2024-01-01 11:22:07
t4928,acc9,9290.0,CREDIT,2024-01-01 11:22:08
t4929,acc10,9300.0,DEBIT,2024-01-01 11:22:09
t4930,acc1,9310.0,CREDIT,2024-01-01 11:22:10
t4931,acc2,9320.0,DEBIT,2024-01-01 11:22:11
t4932,acc3,9330.0,CREDIT,2024-01-01 11:22:12
t4933,acc4,9340.0,DEBIT,2024-01-01 11:22:13
t4934,acc5,9350.0,CREDIT,2024-01-01 11:22:14
t4935,acc6,9360.0,DEBIT,2024-01-01 11:22:15
t4936,acc7,9370.0,CREDIT,2024-01-01 11:22:16
t4937,acc8,9380.0,DEBIT,2024-01-01 11:22:17
t4938,acc9,9390.0,CREDIT,2024-01-01 11:22:18
